I have read the declaration of consent and accept it.,"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for Prof. Dr. XY.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
I have read the declaration of consent and accept it.,"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for Prof. Dr. XY.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
Please start.,IDKresponse
Try again,<p> I didn't quite understand that. </p>
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
Get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
I have read the declaration of consent and accept it.,"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for Prof. Dr. XY.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
I have read the declaration of consent and accept it.,"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for Prof. Dr. XY.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
Please start.,IDKresponse
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
I have read the declaration of consent and accept it.,"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for Prof. Dr. XY.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
Please start.,IDKresponse
Try again,<p> I didn't quite understand that. </p>
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
I have read the declaration of consent and accept it.,"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for Prof. Dr. XY.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
Please start.,IDKresponse
Try again,<p> I didn't quite understand that. </p>
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
